Categorías,DATA PARA WEB
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ayaco">Ayaco [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#aycho">Aycho [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#aysauilca">Aysauilca [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#barasuybira">Barasuybira [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#biccinca">Biccinca [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#bulto">bulto [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cacchaui">cacchaui [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cachauis">cachauis [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#callacalla">Callacalla [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#calondi">Calondi [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#camachico">camachico [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cantungui">Cantungui [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#capa">Capa [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#capatone">Capatone [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#çaraçara">çaraçara [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#caroamcho">Caroamcho [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#carorazo">Carorazo [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#caruachuco">Caruachuco [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ceques">Ceques [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chaca guanacauri">Chaca Guanacauri [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chauin">Chauin [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chaunicac llanguiama">Chaunicac llanguiama [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#checa">Checa [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chicchirazo">Chicchirazo [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chimborazo">Chimborazo [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chinchaycama">Chinchaycama [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chinchaycocha">Chinchaycocha [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chinchero gauancoari">Chinchero gauancoari [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#choclo cacha [sic: <b>choclo cocha</b>/ choclo cocha">Choclo cacha [sic: <b>Choclo cocha</b>/ Choclo Cocha [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chuchuranac">Chuchuranac [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chunchucota">Chunchucota [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chunta'">Chunta' [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chuquiguaraca">Chuquiguaraca [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chuquimango">Chuquimango [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chuquimoro">Chuquimoro [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chuquinaoco">Chuquinaoco [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#coan">Coan [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#concauilca">Concauilca [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#conchabamba">conchabamba [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#corauire">Corauire [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#corcor">Corcor [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cotovla">Cotovla [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cucuvilca">Cucuvilca [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cuntu">Cuntu [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#curichonta">Curichonta [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cuyca">Cuyca [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cuychacolla">Cuychacolla [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#dichan">Dichan [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#figura/figuras">figura/figuras [Pedro Sancho]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#fortaleza">fortaleza [Pedro Sancho]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guaca/guacas">guaca/guacas [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guacanqui">guacanqui [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guacas">Guacas [Andrés de Vega]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guachaca">Guachaca [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guainacapac">Guainacapac [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guali chanchau">Guali chanchau [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guallallo">Guallallo [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guamani">Guamani [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guamas">Guamas [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guana cauri">Guana cauri [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guancalchare">Guancalchare [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guapaaylli">Guapaaylli [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guaquillas">guaquillas [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guaracayoc">Guaracayoc [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guariguaca">Guariguaca [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guariguanocos">guariguanocos [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guarivilca">Guarivilca [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guasaynan">Guasaynan [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guayoay uilca">Guayoay uilca [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guaypon guanacauri">Guaypon guanacauri [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guica">Guica [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guixicoc">Guixicoc [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hambato">Hambato [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hanan chaca">Hanan Chaca [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hurinchaca">Hurinchaca [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#jorai">Jorai [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#llahapalla">Llahapalla [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#llanganati">Llanganati [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#llimillay">Llimillay [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#luchus amaro">Luchus Amaro [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#luhutare">Luhutare [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#macouilca">Macouilca [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#mallacleui">Mallacleui [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#manducalla">Manducalla [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#mapiguaca">Mapiguaca [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#maragoaçi guanacauri">Maragoaçi guanacauri [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#matarau">Matarau [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#mezquita">mezquita [Pedro Sancho]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#mollotoro">Mollotoro [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#mudla gardai">Mudla gardai [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#namuday">Namuday [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#nina">Nina [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#nina soyuma">Nina soyuma [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#nina uinchos">Nina uinchos [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ormaychico">ormaychico [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#oyñacaca">Oyñacaca [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pacarisca/pacariscas">pacarisca/pacariscas [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pacaritambo">Pacaritambo [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista25/#paccamaca">Paccamaca [Pedro Sancho]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pachacama/pachacamac'">Pachacama/Pachacamac' [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pachacamac">Pachacamac [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#panara">Panara [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pancha">Pancha [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pancha guanacauri">Pancha guanacauri [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pichus">Pichus [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#piedras">piedras [Andrés de Vega]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pilco guarda">Pilco guarda [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pilco puquio">Pilco puquio [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#piuni guaca">Piuni guaca [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pomacamas">Pomacamas [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pomallata">Pomallata [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pozan">Pozan [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pu[z]co uilca">Pu[z]co uilca [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#puna">Puna [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#quixurarvilca">Quixurarvilca [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#racra guanacauri">Racra guanacauri [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#reuisse">Reuisse [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#rimac">Rimac [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista26/#rumis">rumis [Andrés de Vega]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#runcari">Runcari [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#rutucayan">Rutucayan [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#salcatay">Salcatay [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#sañoc ancauilca">Sañoc ancauilca [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#sasaylla apo">Sasaylla apo [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#sausiray">Sausiray [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#saysapa">Saysapa [Cristóbal de Albornoz]</a></p>
Huaca,<p><a href="https://glosascroniquenses.github.io/Glosario/autores/cronista01/#sico cayan">Sico cayan [Cristóbal de Albornoz]</a></p>
